Transaction_ID,Date,Time,Store_Name,Store_ID,Region,Category,Product_Name,Brand,SKU,Quantity,Unit_Price,Subtotal,Discount_Percent,Discount_Amount,Tax_Rate,Tax_Amount,Total_Amount,Cost_Per_Unit,Total_Cost,Profit,Profit_Margin,Payment_Method,Customer_Type,Customer_ID,Sales_Channel,Sales_Rep_ID,Promotion_Code,Shipping_Cost,Return_Status,Customer_Rating,Inventory_Status
TXN000479,2022-11-07,13:06:49,Seattle Pike Place,ST013,Northeast,Home & Living,Cushion,Luxury Brand B,HOM8177,4,367.44,1469.76,10,146.98,0.08,105.82,1428.6,282.22,1128.88,299.72,20.98,Gift Card,New,CUST1788,Phone Order,REP751,SUMMER20,0,Yes,4,Out of Stock
TXN000480,2022-10-22,13:31:49,San Jose Valley Fair,ST011,Southwest,Toys & Games,Doll,Elite Brand F,TOY6693,3,74.75,224.25,0,0.0,0.08,17.94,242.19,48.51,145.53,96.66,39.91,Buy Now Pay Later,Member,CUST7418,In-Store,REP159,NONE,24.44,No,1,In Stock
TXN000481,2022-03-14,17:42:30,Chicago Magnificent Mile,ST003,Midwest,Beauty & Personal Care,Hair Dryer,Signature Brand G,BEA8303,5,130.42,652.1,30,195.63,0.08,36.52,492.99,82.31,411.55,81.44,16.52,Cash,New,CUST7056,In-Store,REP694,NONE,0,Yes,4,Out of Stock
TXN000482,2022-10-07,18:01:50,Denver Cherry Creek,ST014,West,Clothing,Pants,Luxury Brand B,CLO9485,2,109.93,219.86,30,65.96,0.08,12.31,166.21,76.25,152.5,13.71,8.25,Credit Card,Regular,CUST4470,In-Store,REP193,NEWCUST10,8.37,No,4,Out of Stock
TXN000483,2023-06-23,18:18:22,Denver Cherry Creek,ST014,Southwest,Sports & Outdoors,Bicycle,Luxury Brand B,SPO4033,5,650.28,3251.4,25,812.85,0.08,195.08,2633.63,495.7,2478.5,155.13,5.89,Debit Card,VIP,CUST9410,Online,REP685,NONE,15.53,No,3,Out of Stock
TXN000484,2022-09-27,13:52:34,Denver Cherry Creek,ST014,Southeast,Clothing,T-Shirt,Contemporary Brand I,CLO2259,2,126.35,252.7,0,0.0,0.08,20.22,272.92,99.5,199.0,73.92,27.08,Cash,Returning,CUST5789,In-Store,REP370,WINTER25,5.24,No,2,In Stock
TXN000485,2022-12-12,09:25:37,Chicago Magnificent Mile,ST003,West,Sports & Outdoors,Hiking Boots,Premium Brand A,SPO3894,5,702.17,3510.85,20,702.17,0.08,224.69,3033.37,483.87,2419.35,614.02,20.24,Buy Now Pay Later,VIP,CUST9320,Online,REP731,FLASH15,4.27,No,4,Low Stock
TXN000486,2022-02-23,20:07:29,Phoenix Fashion Square,ST006,Northeast,Footwear,Running Shoes,Contemporary Brand I,FOO7639,3,292.55,877.65,0,0.0,0.08,70.21,947.86,231.5,694.5,253.36,26.73,Debit Card,Member,CUST6920,Phone Order,REP770,SUMMER20,0,Yes,3,In Stock
TXN000487,2022-05-12,12:05:00,Austin Domain,ST012,Southeast,Clothing,T-Shirt,Exclusive Brand J,CLO8571,4,82.68,330.72,30,99.22,0.08,18.52,250.02,50.14,200.56,49.46,19.78,Credit Card,VIP,CUST1577,Mobile App,REP263,VIP30,2.24,No,1,In Stock
TXN000488,2023-11-27,20:41:30,Dallas NorthPark,ST010,Southwest,Sports & Outdoors,Bicycle,Heritage Brand H,SPO6608,3,75.83,227.49,5,11.37,0.08,17.29,233.41,57.9,173.7,59.71,25.58,Digital Wallet,Member,CUST7998,Mobile App,REP890,SUMMER20,24.14,No,2,In Stock
TXN000489,2023-02-04,19:24:55,Phoenix Fashion Square,ST006,Midwest,Jewelry,Necklace,Exclusive Brand J,JEW1727,2,2492.74,4985.48,0,0.0,0.08,398.84,5384.32,1785.53,3571.06,1813.26,33.68,Gift Card,VIP,CUST1946,Online,REP678,WINTER25,0,Yes,5,In Stock
TXN000490,2023-01-08,16:57:47,San Diego Gaslamp,ST009,Southeast,Electronics,Smart TV,Contemporary Brand I,ELE2842,4,1724.4,6897.6,25,1724.4,0.08,413.86,5587.06,1039.34,4157.36,1429.7,25.59,Digital Wallet,Regular,CUST2112,Online,REP119,SUMMER20,0,No,3,Low Stock
TXN000491,2023-07-24,15:20:00,Denver Cherry Creek,ST014,Midwest,Footwear,Heels,Modern Brand E,FOO3604,1,41.93,41.93,0,0.0,0.08,3.35,45.28,33.04,33.04,12.24,27.03,Digital Wallet,Regular,CUST2372,In-Store,REP116,FLASH15,24.29,No,3,Low Stock
TXN000492,2023-07-08,09:28:43,New York Flagship,ST001,Midwest,Footwear,Sneakers,Elite Brand F,FOO2637,4,232.92,931.68,15,139.75,0.08,63.35,855.28,166.34,665.36,189.92,22.21,Digital Wallet,Regular,CUST8595,Online,REP600,WINTER25,16.63,Yes,1,In Stock
TXN000493,2022-08-12,13:37:55,San Antonio Riverwalk,ST008,Southeast,Books & Media,Cookbook,Luxury Brand B,BOO1706,1,22.03,22.03,15,3.3,0.08,1.5,20.23,15.36,15.36,4.87,24.07,Buy Now Pay Later,Returning,CUST4858,Mobile App,REP926,VIP30,22.31,No,4,In Stock
TXN000494,2022-01-18,21:59:22,New York Flagship,ST001,West,Jewelry,Pendant,Modern Brand E,JEW7674,2,3569.96,7139.92,0,0.0,0.08,571.19,7711.11,2555.63,5111.26,2599.85,33.72,Debit Card,VIP,CUST8024,Online,REP262,NEWCUST10,19.49,No,5,Out of Stock
TXN000495,2023-09-29,10:31:03,Dallas NorthPark,ST010,Southwest,Clothing,Sweater,Signature Brand G,CLO6777,3,112.48,337.44,25,84.36,0.08,20.25,273.33,71.37,214.11,59.22,21.67,Credit Card,New,CUST4157,Mobile App,REP104,NONE,11.24,Yes,1,In Stock
TXN000496,2023-09-08,18:07:36,Las Vegas Strip,ST017,West,Clothing,Skirt,Exclusive Brand J,CLO3388,3,74.12,222.36,30,66.71,0.08,12.45,168.1,57.26,171.78,-3.68,-2.19,Credit Card,Member,CUST9588,Mobile App,REP271,WINTER25,14.75,No,3,In Stock
TXN000497,2022-08-13,16:47:57,Austin Domain,ST012,Southwest,Toys & Games,Puzzle,Signature Brand G,TOY6847,3,33.89,101.67,0,0.0,0.08,8.13,109.8,20.8,62.4,47.4,43.17,Digital Wallet,Regular,CUST8421,Phone Order,REP516,FLASH15,13.17,No,3,In Stock
TXN000498,2022-11-03,10:36:56,Miami Beach,ST004,Northeast,Accessories,Handbag,Premium Brand A,ACC2020,5,256.0,1280.0,0,0.0,0.08,102.4,1382.4,183.21,916.05,466.35,33.73,Credit Card,Regular,CUST5154,Mobile App,REP100,FLASH15,24.11,No,5,In Stock
TXN000499,2022-06-17,09:12:08,Houston Galleria,ST005,Southeast,Home & Living,Bedding Set,Luxury Brand B,HOM6240,4,148.72,594.88,0,0.0,0.08,47.59,642.47,101.38,405.52,236.95,36.88,Digital Wallet,New,CUST3723,Online,REP182,NONE,13.92,No,3,In Stock
TXN000500,2022-05-23,19:14:49,Houston Galleria,ST005,Southwest,Beauty & Personal Care,Makeup Kit,Classic Brand D,BEA5717,3,67.19,201.57,30,60.47,0.08,11.29,152.39,43.24,129.72,22.67,14.88,Gift Card,Returning,CUST1228,Phone Order,REP167,SUMMER20,8.98,Yes,3,In Stock
TXN000501,2023-07-09,21:17:57,Seattle Pike Place,ST013,Midwest,Books & Media,Audio Book,Designer Brand C,BOO5896,1,31.73,31.73,0,0.0,0.08,2.54,34.27,20.8,20.8,13.47,39.31,Credit Card,Member,CUST5458,Online,REP760,NONE,15.94,No,5,Out of Stock
TXN000502,2022-09-06,19:53:10,Las Vegas Strip,ST017,West,Accessories,Sunglasses,Classic Brand D,ACC7813,2,141.57,283.14,15,42.47,0.08,19.25,259.92,105.63,211.26,48.66,18.72,Digital Wallet,Returning,CUST8629,Mobile App,REP878,NONE,18.84,No,3,In Stock
TXN000503,2022-08-24,14:23:00,Orlando Mall,ST019,West,Books & Media,Novel,Modern Brand E,BOO3994,5,49.49,247.45,15,37.12,0.08,16.83,227.16,39.5,197.5,29.66,13.06,Credit Card,New,CUST5710,In-Store,REP951,FLASH15,0,No,5,Low Stock
TXN000504,2022-07-22,12:00:48,New York Flagship,ST001,Midwest,Sports & Outdoors,Hiking Boots,Exclusive Brand J,SPO7459,5,502.13,2510.65,0,0.0,0.08,200.85,2711.5,383.66,1918.3,793.2,29.25,Credit Card,VIP,CUST7919,Phone Order,REP569,FLASH15,3.9,No,3,In Stock
TXN000505,2023-12-20,19:00:11,Miami Beach,ST004,Southeast,Sports & Outdoors,Tennis Racket,Designer Brand C,SPO3041,5,167.7,838.5,10,83.85,0.08,60.37,815.02,127.51,637.55,177.47,21.77,Gift Card,VIP,CUST4026,In-Store,REP763,FLASH15,0,No,4,Out of Stock
TXN000506,2023-05-31,19:14:22,San Antonio Riverwalk,ST008,Southwest,Sports & Outdoors,Hiking Boots,Modern Brand E,SPO5418,2,155.64,311.28,20,62.26,0.08,19.92,268.94,114.34,228.68,40.26,14.97,Cash,Member,CUST6686,Online,REP717,NONE,6.92,No,1,In Stock
TXN000507,2023-09-10,18:11:32,Philadelphia Center City,ST007,Northeast,Books & Media,Audio Book,Premium Brand A,BOO9684,3,16.04,48.12,5,2.41,0.08,3.66,49.37,10.77,32.31,17.06,34.56,Cash,Member,CUST2497,Online,REP444,NEWCUST10,3.49,No,3,Low Stock
TXN000508,2022-11-29,13:51:17,Orlando Mall,ST019,Southwest,Electronics,Headphones,Signature Brand G,ELE2773,5,1623.78,8118.9,0,0.0,0.08,649.51,8768.41,1031.24,5156.2,3612.21,41.2,Buy Now Pay Later,Returning,CUST4888,Phone Order,REP366,NONE,0,No,3,In Stock
TXN000509,2023-11-08,18:53:44,Denver Cherry Creek,ST014,Midwest,Books & Media,Audio Book,Modern Brand E,BOO9431,5,22.63,113.15,15,16.97,0.08,7.69,103.87,14.42,72.1,31.77,30.59,Credit Card,New,CUST8583,Mobile App,REP850,NONE,0,No,3,In Stock
TXN000510,2023-09-06,20:13:29,San Antonio Riverwalk,ST008,Northeast,Home & Living,Bedding Set,Elite Brand F,HOM3589,5,139.88,699.4,5,34.97,0.08,53.15,717.58,98.01,490.05,227.53,31.71,Debit Card,VIP,CUST7923,Phone Order,REP842,NEWCUST10,1.41,Yes,2,In Stock
TXN000511,2023-05-12,14:56:17,San Jose Valley Fair,ST011,Midwest,Clothing,Pants,Classic Brand D,CLO4254,5,47.01,235.05,20,47.01,0.08,15.04,203.08,30.03,150.15,52.93,26.06,Digital Wallet,VIP,CUST1538,Phone Order,REP922,NEWCUST10,0,No,1,In Stock
TXN000512,2022-06-11,09:36:06,Houston Galleria,ST005,Southeast,Toys & Games,Building Blocks,Exclusive Brand J,TOY6556,1,52.98,52.98,25,13.24,0.08,3.18,42.92,34.15,34.15,8.77,20.43,Credit Card,New,CUST5620,Mobile App,REP751,VIP30,18.43,No,3,In Stock
TXN000513,2023-12-23,17:00:25,Tampa Bay Street,ST020,Midwest,Footwear,Running Shoes,Contemporary Brand I,FOO5545,4,251.64,1006.56,0,0.0,0.08,80.52,1087.08,195.84,783.36,303.72,27.94,Gift Card,VIP,CUST7502,Phone Order,REP421,VIP30,0.97,No,4,Low Stock
TXN000514,2023-10-15,11:59:40,Seattle Pike Place,ST013,Midwest,Toys & Games,Action Figure,Heritage Brand H,TOY6821,4,65.28,261.12,15,39.17,0.08,17.76,239.71,50.25,201.0,38.71,16.15,Debit Card,Returning,CUST1734,Mobile App,REP992,FLASH15,15.17,No,4,In Stock
TXN000515,2023-03-27,21:08:04,Philadelphia Center City,ST007,West,Beauty & Personal Care,Body Lotion,Classic Brand D,BEA2297,3,71.62,214.86,0,0.0,0.08,17.19,232.05,52.37,157.11,74.94,32.29,Cash,VIP,CUST8398,In-Store,REP552,NEWCUST10,3.83,No,1,In Stock
TXN000516,2023-04-16,18:14:15,San Antonio Riverwalk,ST008,Southeast,Sports & Outdoors,Hiking Boots,Classic Brand D,SPO8807,1,711.01,711.01,0,0.0,0.08,56.88,767.89,436.76,436.76,331.13,43.12,Debit Card,Returning,CUST6202,Phone Order,REP571,NONE,0.67,No,4,In Stock
TXN000517,2022-11-08,17:12:42,Portland Pearl District,ST016,Southeast,Footwear,Sneakers,Signature Brand G,FOO1839,2,47.25,94.5,30,28.35,0.08,5.29,71.44,37.55,75.1,-3.66,-5.12,Credit Card,New,CUST8948,Mobile App,REP532,NONE,14.29,Yes,4,In Stock
TXN000518,2023-10-31,09:20:01,Los Angeles Downtown,ST002,West,Beauty & Personal Care,Makeup Kit,Heritage Brand H,BEA7310,3,83.16,249.48,15,37.42,0.08,16.96,229.02,53.76,161.28,67.74,29.58,Credit Card,VIP,CUST2744,In-Store,REP410,NONE,22.61,Yes,3,Low Stock
TXN000519,2023-04-18,20:57:18,Seattle Pike Place,ST013,West,Toys & Games,Doll,Exclusive Brand J,TOY1383,4,36.99,147.96,0,0.0,0.08,11.84,159.8,23.02,92.08,67.72,42.38,Buy Now Pay Later,VIP,CUST6297,Online,REP572,NONE,1.99,Yes,5,Low Stock
TXN000520,2023-08-30,09:36:44,Phoenix Fashion Square,ST006,Northeast,Books & Media,Magazine,Premium Brand A,BOO4129,2,44.97,89.94,25,22.48,0.08,5.4,72.86,27.22,54.44,18.42,25.28,Credit Card,Returning,CUST6177,Mobile App,REP646,WINTER25,3.03,No,3,In Stock
TXN000521,2022-05-05,21:50:05,Phoenix Fashion Square,ST006,Midwest,Footwear,Loafers,Elite Brand F,FOO7592,4,284.29,1137.16,0,0.0,0.08,90.97,1228.13,179.09,716.36,511.77,41.67,Cash,VIP,CUST3580,Online,REP178,SUMMER20,9.52,No,3,In Stock
TXN000522,2022-10-24,16:13:07,Atlanta Buckhead,ST018,Northeast,Beauty & Personal Care,Hair Dryer,Luxury Brand B,BEA9551,3,65.06,195.18,0,0.0,0.08,15.61,210.79,46.42,139.26,71.53,33.93,Cash,Member,CUST6824,Phone Order,REP707,NONE,7.77,No,2,In Stock
TXN000523,2024-01-01,21:09:43,Chicago Magnificent Mile,ST003,Northeast,Footwear,Running Shoes,Heritage Brand H,FOO8985,4,169.55,678.2,0,0.0,0.08,54.26,732.46,126.76,507.04,225.42,30.78,Gift Card,Regular,CUST4181,Mobile App,REP166,FLASH15,22.08,No,4,Out of Stock
TXN000524,2022-05-14,12:03:56,Dallas NorthPark,ST010,Midwest,Clothing,Jeans,Elite Brand F,CLO6583,4,176.81,707.24,0,0.0,0.08,56.58,763.82,136.45,545.8,218.02,28.54,Gift Card,Member,CUST3655,Phone Order,REP668,NONE,24.48,No,4,In Stock
TXN000525,2022-01-01,12:10:00,Houston Galleria,ST005,West,Electronics,Laptop,Heritage Brand H,ELE4330,1,1968.21,1968.21,0,0.0,0.08,157.46,2125.67,1319.22,1319.22,806.45,37.94,Digital Wallet,Returning,CUST4531,Mobile App,REP442,NONE,0.14,Yes,5,In Stock
TXN000526,2022-10-16,19:17:46,Phoenix Fashion Square,ST006,Southwest,Home & Living,Lamp,Contemporary Brand I,HOM9290,1,354.94,354.94,25,88.73,0.08,21.3,287.51,236.75,236.75,50.76,17.66,Buy Now Pay Later,Returning,CUST3715,Online,REP921,NONE,0,No,3,Low Stock
TXN000527,2022-02-26,20:36:59,New York Flagship,ST001,Northeast,Electronics,Tablet,Elite Brand F,ELE4881,2,1830.93,3661.86,20,732.37,0.08,234.36,3163.85,1391.93,2783.86,379.99,12.01,Cash,VIP,CUST1367,Phone Order,REP917,NONE,0,No,2,In Stock
TXN000528,2023-11-23,12:38:49,Miami Beach,ST004,Southeast,Electronics,Smartwatch,Premium Brand A,ELE5008,1,258.35,258.35,5,12.92,0.08,19.63,265.06,181.0,181.0,84.06,31.71,Gift Card,New,CUST2017,Mobile App,REP971,FLASH15,5.02,No,2,Out of Stock
TXN000529,2023-06-27,17:25:06,Los Angeles Downtown,ST002,Northeast,Home & Living,Rug,Premium Brand A,HOM3047,4,62.11,248.44,0,0.0,0.08,19.88,268.32,46.45,185.8,82.52,30.75,Debit Card,Returning,CUST8523,Online,REP902,WINTER25,0,No,4,Low Stock
TXN000530,2023-08-04,19:49:41,New York Flagship,ST001,Southeast,Clothing,Pants,Exclusive Brand J,CLO5415,3,29.56,88.68,5,4.43,0.08,6.74,90.99,19.25,57.75,33.24,36.53,Cash,Returning,CUST6606,Online,REP218,FLASH15,0,No,4,Low Stock
TXN000531,2023-01-10,09:15:28,San Jose Valley Fair,ST011,Southwest,Clothing,Jacket,Classic Brand D,CLO2252,2,48.99,97.98,0,0.0,0.08,7.84,105.82,35.07,70.14,35.68,33.72,Digital Wallet,Returning,CUST8907,Online,REP860,SUMMER20,24.11,No,5,In Stock
TXN000532,2023-05-18,18:54:17,San Jose Valley Fair,ST011,Southeast,Footwear,Heels,Classic Brand D,FOO7384,2,163.01,326.02,15,48.9,0.08,22.17,299.29,112.93,225.86,73.43,24.53,Buy Now Pay Later,Member,CUST9287,In-Store,REP360,NONE,0,No,3,In Stock
TXN000533,2023-12-14,12:20:22,Atlanta Buckhead,ST018,Southwest,Jewelry,Bracelet,Designer Brand C,JEW5225,2,2627.33,5254.66,0,0.0,0.08,420.37,5675.03,1955.86,3911.72,1763.31,31.07,Digital Wallet,New,CUST6964,Online,REP373,NONE,10.36,No,5,Low Stock
TXN000534,2022-04-13,14:57:33,Orlando Mall,ST019,West,Clothing,T-Shirt,Designer Brand C,CLO3692,3,60.64,181.92,5,9.1,0.08,13.83,186.65,44.29,132.87,53.78,28.81,Digital Wallet,Member,CUST7330,Online,REP782,NEWCUST10,4.47,No,2,Low Stock
TXN000535,2022-07-15,19:17:00,Miami Beach,ST004,Southeast,Beauty & Personal Care,Shampoo,Signature Brand G,BEA6689,1,41.5,41.5,20,8.3,0.08,2.66,35.86,27.17,27.17,8.69,24.23,Debit Card,VIP,CUST3396,Mobile App,REP983,NONE,7.33,No,5,In Stock
TXN000536,2022-04-26,15:11:20,Philadelphia Center City,ST007,Southwest,Sports & Outdoors,Dumbbell Set,Premium Brand A,SPO2200,1,154.64,154.64,25,38.66,0.08,9.28,125.26,116.34,116.34,8.92,7.12,Digital Wallet,New,CUST6601,Phone Order,REP890,WINTER25,0,No,3,In Stock
TXN000537,2022-06-06,20:13:02,Boston Newbury Street,ST015,Northeast,Beauty & Personal Care,Perfume,Contemporary Brand I,BEA3830,3,119.02,357.06,25,89.27,0.08,21.42,289.21,89.61,268.83,20.38,7.05,Gift Card,Member,CUST4364,Mobile App,REP802,NONE,16.02,No,2,In Stock
TXN000538,2022-10-12,16:42:44,San Diego Gaslamp,ST009,Midwest,Toys & Games,Building Blocks,Exclusive Brand J,TOY5601,1,34.13,34.13,5,1.71,0.08,2.59,35.01,24.16,24.16,10.85,30.99,Debit Card,Returning,CUST6192,Online,REP297,SUMMER20,12.16,No,3,Out of Stock
TXN000539,2023-06-27,17:30:50,Atlanta Buckhead,ST018,Southwest,Jewelry,Necklace,Exclusive Brand J,JEW7490,2,2615.57,5231.14,25,1307.79,0.08,313.87,4237.22,1837.73,3675.46,561.76,13.26,Debit Card,VIP,CUST9424,Online,REP463,FLASH15,3.37,No,5,Out of Stock
TXN000540,2022-06-30,13:44:11,Houston Galleria,ST005,Northeast,Beauty & Personal Care,Hair Dryer,Designer Brand C,BEA2992,1,137.85,137.85,0,0.0,0.08,11.03,148.88,84.51,84.51,64.37,43.24,Gift Card,Member,CUST1542,Mobile App,REP537,FLASH15,18.5,No,3,In Stock
TXN000541,2023-05-26,17:06:55,Tampa Bay Street,ST020,Northeast,Toys & Games,Board Game,Designer Brand C,TOY1358,1,38.14,38.14,0,0.0,0.08,3.05,41.19,24.94,24.94,16.25,39.45,Digital Wallet,New,CUST5025,Phone Order,REP351,WINTER25,18.88,No,5,Out of Stock
TXN000542,2023-03-03,14:58:57,Orlando Mall,ST019,Northeast,Books & Media,Audio Book,Premium Brand A,BOO5753,1,23.21,23.21,10,2.32,0.08,1.67,22.56,15.92,15.92,6.64,29.43,Digital Wallet,New,CUST8759,Online,REP728,NEWCUST10,0,No,3,In Stock
TXN000543,2023-02-02,11:25:43,Tampa Bay Street,ST020,Southwest,Beauty & Personal Care,Body Lotion,Exclusive Brand J,BEA6673,1,90.18,90.18,0,0.0,0.08,7.21,97.39,63.42,63.42,33.97,34.88,Debit Card,Returning,CUST6078,Mobile App,REP661,NONE,0,No,2,In Stock
TXN000544,2022-04-27,16:08:48,Houston Galleria,ST005,Southwest,Home & Living,Wall Art,Designer Brand C,HOM2134,4,292.33,1169.32,10,116.93,0.08,84.19,1136.58,213.99,855.96,280.62,24.69,Debit Card,Member,CUST7062,In-Store,REP880,VIP30,19.14,No,5,In Stock
TXN000545,2022-05-25,20:15:16,San Diego Gaslamp,ST009,West,Home & Living,Wall Art,Exclusive Brand J,HOM8725,3,149.53,448.59,5,22.43,0.08,34.09,460.25,99.66,298.98,161.27,35.04,Gift Card,VIP,CUST7252,Mobile App,REP998,NEWCUST10,22.98,No,1,Out of Stock
TXN000546,2022-03-02,12:09:50,Portland Pearl District,ST016,West,Sports & Outdoors,Hiking Boots,Exclusive Brand J,SPO4268,4,358.38,1433.52,0,0.0,0.08,114.68,1548.2,253.6,1014.4,533.8,34.48,Cash,New,CUST2634,In-Store,REP455,SUMMER20,18.54,No,2,In Stock
TXN000547,2022-08-21,15:49:14,Phoenix Fashion Square,ST006,Northeast,Footwear,Sneakers,Premium Brand A,FOO4828,4,109.65,438.6,30,131.58,0.08,24.56,331.58,79.7,318.8,12.78,3.85,Debit Card,Regular,CUST5601,Phone Order,REP518,NONE,6.42,No,3,Low Stock
TXN000548,2022-11-14,09:00:35,Orlando Mall,ST019,Northeast,Electronics,Tablet,Classic Brand D,ELE6975,1,348.83,348.83,15,52.32,0.08,23.72,320.23,273.54,273.54,46.69,14.58,Digital Wallet,New,CUST3870,Phone Order,REP760,VIP30,20.49,Yes,4,In Stock
TXN000549,2023-08-25,18:19:49,Los Angeles Downtown,ST002,Midwest,Clothing,Skirt,Heritage Brand H,CLO1264,2,58.7,117.4,20,23.48,0.08,7.51,101.43,37.51,75.02,26.41,26.04,Credit Card,VIP,CUST1619,Phone Order,REP207,WINTER25,8.72,No,2,In Stock
TXN000550,2023-09-05,09:29:21,Austin Domain,ST012,Southwest,Electronics,Smartphone,Heritage Brand H,ELE9041,1,531.67,531.67,30,159.5,0.08,29.77,401.94,416.5,416.5,-14.56,-3.62,Credit Card,Returning,CUST4430,Online,REP690,NONE,0,No,2,In Stock
TXN000551,2022-06-09,12:08:39,Philadelphia Center City,ST007,Southeast,Footwear,Sneakers,Designer Brand C,FOO1773,1,144.54,144.54,0,0.0,0.08,11.56,156.1,98.57,98.57,57.53,36.85,Gift Card,Returning,CUST6462,Mobile App,REP258,NONE,24.4,No,1,In Stock
TXN000552,2022-05-01,16:39:56,San Antonio Riverwalk,ST008,West,Accessories,Hat,Designer Brand C,ACC3125,4,478.09,1912.36,10,191.24,0.08,137.69,1858.81,347.51,1390.04,468.77,25.22,Credit Card,New,CUST4359,Mobile App,REP898,SUMMER20,20.21,No,2,Out of Stock
TXN000553,2022-09-02,15:16:48,Las Vegas Strip,ST017,Midwest,Toys & Games,Puzzle,Elite Brand F,TOY2952,5,34.69,173.45,0,0.0,0.08,13.88,187.33,22.13,110.65,76.68,40.93,Cash,New,CUST6580,Phone Order,REP533,NONE,11.87,No,4,Low Stock
TXN000554,2022-05-23,11:44:00,Tampa Bay Street,ST020,Southeast,Clothing,T-Shirt,Heritage Brand H,CLO2931,5,117.0,585.0,10,58.5,0.08,42.12,568.62,90.42,452.1,116.52,20.49,Debit Card,Regular,CUST3564,Mobile App,REP241,VIP30,0,No,1,Low Stock
TXN000555,2023-03-30,17:30:59,Tampa Bay Street,ST020,Northeast,Sports & Outdoors,Dumbbell Set,Heritage Brand H,SPO5886,2,249.98,499.96,15,74.99,0.08,34.0,458.97,167.43,334.86,124.11,27.04,Debit Card,Returning,CUST3870,Mobile App,REP505,NONE,22.63,No,4,Out of Stock
TXN000556,2022-01-30,09:45:22,Philadelphia Center City,ST007,West,Toys & Games,Building Blocks,Classic Brand D,TOY9049,2,67.25,134.5,20,26.9,0.08,8.61,116.21,45.6,91.2,25.01,21.52,Buy Now Pay Later,Regular,CUST8157,In-Store,REP738,NEWCUST10,15.06,No,1,Low Stock
TXN000557,2022-11-09,18:00:32,Austin Domain,ST012,Southeast,Jewelry,Bracelet,Classic Brand D,JEW9498,4,136.11,544.44,0,0.0,0.08,43.56,588.0,104.85,419.4,168.6,28.67,Debit Card,Member,CUST4095,Mobile App,REP401,VIP30,3.13,No,5,Low Stock
TXN000558,2023-01-12,11:52:48,San Jose Valley Fair,ST011,Southeast,Toys & Games,Puzzle,Contemporary Brand I,TOY9891,1,77.92,77.92,15,11.69,0.08,5.3,71.53,55.76,55.76,15.77,22.05,Buy Now Pay Later,Member,CUST9365,Phone Order,REP780,FLASH15,13.68,No,4,In Stock
TXN000559,2022-07-14,17:56:30,Houston Galleria,ST005,Midwest,Electronics,Gaming Console,Signature Brand G,ELE8703,5,1344.98,6724.9,15,1008.74,0.08,457.29,6173.45,943.16,4715.8,1457.65,23.61,Digital Wallet,Member,CUST9932,In-Store,REP495,FLASH15,0,Yes,4,Low Stock
TXN000560,2022-07-30,17:24:03,Phoenix Fashion Square,ST006,Southwest,Toys & Games,Action Figure,Elite Brand F,TOY9860,2,63.49,126.98,30,38.09,0.08,7.11,96.0,45.62,91.24,4.76,4.96,Digital Wallet,Member,CUST1293,Phone Order,REP732,FLASH15,15.15,No,1,In Stock
TXN000561,2023-06-27,18:04:29,Atlanta Buckhead,ST018,Southwest,Clothing,T-Shirt,Signature Brand G,CLO5818,3,136.72,410.16,20,82.03,0.08,26.25,354.38,87.96,263.88,90.5,25.54,Cash,VIP,CUST1590,Phone Order,REP432,NONE,17.34,No,1,In Stock
TXN000562,2023-06-26,21:47:03,San Jose Valley Fair,ST011,West,Footwear,Sneakers,Modern Brand E,FOO9155,2,155.44,310.88,30,93.26,0.08,17.41,235.03,94.79,189.58,45.45,19.34,Credit Card,Member,CUST4362,Online,REP118,FLASH15,0,No,4,Low Stock
TXN000563,2023-12-10,09:29:51,Denver Cherry Creek,ST014,Southwest,Electronics,Headphones,Classic Brand D,ELE7900,3,1862.9,5588.7,25,1397.17,0.08,335.32,4526.85,1272.4,3817.2,709.65,15.68,Credit Card,VIP,CUST6829,Online,REP431,NONE,2.83,No,2,Out of Stock
TXN000564,2023-06-02,11:00:46,Denver Cherry Creek,ST014,Northeast,Electronics,Tablet,Exclusive Brand J,ELE5786,5,215.36,1076.8,0,0.0,0.08,86.14,1162.94,164.35,821.75,341.19,29.34,Gift Card,Member,CUST5075,Phone Order,REP457,WINTER25,3.67,No,3,Out of Stock
TXN000565,2022-09-19,19:41:27,Chicago Magnificent Mile,ST003,Southwest,Books & Media,Magazine,Signature Brand G,BOO2478,2,47.76,95.52,20,19.1,0.08,6.11,82.53,30.46,60.92,21.61,26.18,Gift Card,New,CUST5554,Mobile App,REP844,VIP30,0,No,1,Out of Stock
TXN000566,2022-08-09,14:38:35,New York Flagship,ST001,Southwest,Books & Media,Novel,Classic Brand D,BOO6130,4,31.48,125.92,5,6.3,0.08,9.57,129.19,24.65,98.6,30.59,23.68,Digital Wallet,Returning,CUST8553,Online,REP319,NEWCUST10,0,No,3,In Stock
TXN000567,2022-09-19,15:27:42,Miami Beach,ST004,Northeast,Footwear,Dress Shoes,Modern Brand E,FOO3986,4,91.12,364.48,0,0.0,0.08,29.16,393.64,71.32,285.28,108.36,27.53,Gift Card,Member,CUST8667,In-Store,REP200,NONE,0,No,5,In Stock
